type,years,Canada,USA,Mexico,Central America,Brazil,Rest of South America,Northern Africa,Western Africa,Eastern Africa,South Africa,Western Europe,Central Europe,Turkey,Ukraine region,Central Asia,Russia Region,Middle East,India,Korea,China,South Eastern Asia,Indonesia Region,Japan,Oceania,Rest of South Asia,Rest of Southern Africa
underground,1980,2899.7805,20177.65913,0,0,0,0,0,0,0,0,3540.273921,0,0,0,0,0,0,0,0,0,0,0,236.8404344,82.8020833,0,0
underground,1981,3281.82287,21322.24109,0,0,0,0,0,0,0,0,3588.202273,0,0,0,0,0,0,0,0,0,0,0,289.0636047,121.8700837,0,0
underground,1982,2900.808647,19927.8752,0,0,0,0,0,0,0,0,3763.195839,0,0,0,0,0,0,0,0,0,0,0,338.0809779,164.0915685,0,0
underground,1983,3113.437202,22260.79285,0,0,0,0,0,0,0,0,4341.169062,0,0,0,0,0,0,0,0,0,0,0,372.4023645,108.4501251,0,0
underground,1984,3927.315311,26051.32901,0,0,0,0,0,0,0,0,5189.660583,0,0,0,0,0,0,0,0,0,0,0,451.3044938,187.4812295,0,0
underground,1985,4573.543998,28748.52027,0,0,0,0,0,0,0,0,6046.936903,0,0,0,0,0,0,0,0,0,0,0,588.3627975,273.4492986,0,0
underground,1986,4902.776952,30835.35869,0,0,0,0,0,0,0,0,6997.076369,0,0,0,0,0,0,0,0,0,0,0,675.5637226,372.4514568,0,0
underground,1987,5486.232483,33113.51315,0,0,0,0,0,0,0,0,8095.77913,0,0,0,0,0,0,0,0,0,0,0,792.5439265,412.3579759,0,0
underground,1988,6048.08586,35578.59451,0,0,0,0,0,0,0,0,9858.231233,0,0,0,0,0,0,0,0,0,0,0,1052.387807,539.4796839,0,0
underground,1989,6263.741195,37869.32236,0,0,0,0,0,0,0,0,11143.08289,0,0,0,0,0,0,0,0,0,0,0,1259.656618,629.2138536,0,0
underground,1990,6238.650485,38143.46595,0,0,0,0,0,0,0,0,12318.67629,0,0,0,0,0,0,0,0,0,0,0,1488.449786,726.6136478,0,0
underground,1991,5699.176231,38242.29428,0,0,0,0,0,0,0,0,13069.69085,0,0,0,0,0,0,0,0,0,0,0,1698.493208,682.7047038,0,0
underground,1992,5790.608557,42101.24819,0,0,0,0,0,0,0,0,13496.65284,0,0,0,0,0,0,0,0,0,0,0,1756.654443,653.1532208,0,0
underground,1993,6123.034188,45681.15586,0,0,0,0,0,0,0,0,13446.27897,0,0,0,0,0,0,0,0,0,0,0,1812.504889,772.4925135,0,0
underground,1994,6811.406189,50924.53433,0,0,0,0,0,0,0,0,14782.0963,0,0,0,0,0,0,0,0,0,0,0,1894.499032,930.1720396,0,0
underground,1995,7189.329941,55361.41098,0,0,0,0,0,0,0,0,15969.54048,0,0,0,0,0,0,0,0,0,0,0,2023.164304,1118.996179,0,0
underground,1996,7735.751161,60194.51637,0,0,0,0,0,0,0,0,17111.85352,0,0,0,0,0,0,0,0,0,0,0,2262.934825,1315.183831,0,0
underground,1997,8486.145947,63685.33551,0,0,0,0,0,0,0,0,18915.22379,0,0,0,0,0,0,0,0,0,0,0,2423.097634,1516.629512,0,0
underground,1998,9255.440745,66934.18023,0,0,0,0,0,0,0,0,21040.55252,0,0,0,0,0,0,0,0,0,0,0,2387.696508,1758.164112,0,0
underground,1999,10366.94708,70846.9208,0,0,0,0,0,0,0,0,23323.4242,0,0,0,0,0,0,0,0,0,0,0,2436.886893,2077.935868,0,0
underground,2000,11705.87666,75035.06626,0,0,0,0,0,0,0,0,26589.89806,0,0,0,0,0,0,0,0,0,0,0,2634.636925,2322.974926,0,0
underground,2001,11831.82775,76429.16652,0,0,0,0,0,0,0,0,28172.87635,0,0,0,0,0,0,0,0,0,0,0,2668.591166,2440.141656,0,0
underground,2002,12533.52444,79225.26349,0,0,0,0,0,0,0,0,29235.46981,0,0,0,0,0,0,0,0,0,0,0,2709.058886,2674.755686,0,0
underground,2003,12919.24454,83375.27014,0,0,0,0,0,0,0,0,30088.62324,0,0,0,0,0,0,0,0,0,0,0,2822.630267,2902.642976,0,0
underground,2004,13505.68909,89594.23438,0,0,0,0,0,0,0,0,32111.73928,0,0,0,0,0,0,0,0,0,0,0,3081.42132,3239.692738,0,0
underground,2005,14234.42438,94788.80577,0,0,0,0,0,0,0,0,33970.79632,0,0,0,0,0,0,0,0,0,0,0,3325.941796,3462.119178,0,0
underground,2006,14938.592,98718.06147,0,0,0,0,0,0,0,0,37080.28381,0,0,0,0,0,0,0,0,0,0,0,3515.918188,3622.465389,0,0
underground,2007,15454.0938,101599.237,0,0,0,0,0,0,0,0,40379.53455,0,0,0,0,0,0,0,29.69397652,0,0,0,3709.099429,3887.881487,0,0
underground,2008,15568.23298,101428.248,0,0,0,0,0,0,0,0,41475.70161,0,0,0,0,0,0,0,52.9370993,0,0,0,3646.343418,4051.965522,0,0
underground,2009,14664.90371,96292.65298,0,0,0,0,0,0,0,0,38551.69967,0,0,0,0,0,0,0,53.11149067,0,0,0,3195.862628,4009.059421,0,0
underground,2010,15554.10321,101351.0465,0,0,0,0,0,0,0,0,41247.92299,0,0,0,0,0,0,0,132.0594777,0,0,0,3530.466092,4081.946915,0,0
underground,2011,16549.00613,104867.4592,0,0,0,0,0,0,0,0,44104.41979,0,0,0,0,0,0,0,187.0916983,0,0,0,3520.359374,4294.793664,0,0
underground,2012,17069.42067,112011.2753,0,0,0,0,0,0,0,0,44925.00719,0,0,0,0,0,0,0,237.2519937,0,0,0,3728.126904,4650.859532,0,0
underground,2013,17762.68133,117671.4503,0,0,0,0,0,0,0,0,46044.52252,0,0,0,0,0,0,0,300.9919589,0,0,0,4016.373015,4924.330493,0,0
underground,2014,18932.9641,123190.1467,0,0,0,0,0,0,0,0,48151.27941,0,0,0,0,0,0,0,380.1827367,0,0,0,4219.030786,5221.811193,0,0
underground,2015,19348.26952,127435.5469,0,0,0,0,0,0,0,0,49068.49969,112.7606452,0,0,0,0,0,0,473.0658878,0,0,0,4343.630236,5456.560903,0,0
underground,2016,19813.01495,133134.1177,0,0,0,0,0,0,0,0,50365.18392,664.3497083,0,0,0,0,0,0,570.3521368,0,0,0,4467.952119,5668.282954,0,0
underground,2017,20270.27202,138244.3773,0,0,0,0,0,0,0,0,51657.13139,1224.156611,0,0,0,0,0,0,654.9656765,0,0,0,4549.167122,5868.865927,0,0
underground,2018,20733.58031,145402.5131,0,0,0,0,0,0,0,0,52983.45229,1780.163752,0,0,0,976.3595935,0,0,739.5856219,0,0,0,4627.190476,6089.077936,0,0
underground,2019,21184.50393,153997.2797,0,0,0,0,0,0,0,0,54351.9639,2335.49548,0,0,0,2081.858426,0,0,826.593934,0,0,0,4701.654926,6464.140318,0,0
underground,2020,21644.68111,163796.5075,0,0,0,0,0,0,0,0,55779.30009,2889.057312,0,0,0,3196.084613,0,0,916.2647551,2190.128656,0,0,4772.892755,6769.607048,0,0
underground,2021,21548.97454,170379.0184,0,0,0,0,0,0,0,0,56516.07944,3304.350716,0,0,0,4169.241404,0,0,973.4649017,6743.003709,0,0,4771.700071,6945.060075,0,0
underground,2022,21421.01245,176167.409,0,0,0,0,0,0,0,0,57133.30314,3692.875214,60.0881836,0,0,5099.845878,0,0,1028.615933,11513.85652,0,0,4759.795075,7116.419914,0,0
underground,2023,21258.01058,180378.8387,0,0,0,0,0,0,0,0,57618.55259,4053.755162,272.6954572,0,0,6019.733398,0,0,1081.547377,16602.91365,0,0,4737.801822,7253.959779,0,0
underground,2024,21058.88205,183206.9115,112.6174924,0,0,0,0,0,0,0,57945.70666,4390.135665,486.7584932,0,0,6922.684998,0,0,1131.050043,22153.4355,0,0,4704.030526,7364.231627,0,0
underground,2025,20820.63983,184733.0275,255.3978975,0,0,0,0,0,0,0,58076.25529,4700.86817,702.6022513,0,0,7796.890601,0,0,1176.784265,28118.64048,0,0,4654.721658,7455.335123,0,0
underground,2026,20529.49591,184472.1337,386.6287875,0,0,0,0,0,0,0,57981.41072,4944.958748,893.0490808,0,0,8572.173782,0,0,1204.321882,32969.76854,0,0,4586.761957,7521.835643,0,0
underground,2027,20208.24159,183669.3555,522.0782428,0,0,0,0,0,0,0,57672.27115,5161.136841,1084.549154,0,0,9281.069976,0,0,1227.550996,38065.11902,0,0,4505.404279,7593.132713,0,0
underground,2028,19853.47757,183327.5225,664.0576224,0,0,72.36323593,0,0,0,0,57103.94116,5351.959532,1280.629731,0,0,10000.90963,60.94114036,0,1245.684355,43103.68721,0,0,4404.839582,7712.74861,0,0
underground,2029,19449.24046,184750.3457,813.1095806,0,0,459.5426891,0,0,0,0,56210.33322,5565.478727,1480.33694,0,0,10665.92364,420.5590831,0,1258.889649,47874.15498,0,0,4281.558808,7867.316232,0,0
underground,2030,18975.52049,185758.7724,952.032351,0,0,870.7297244,0,0,0,0,54858.13531,5791.836002,1685.421324,0,0,11313.41394,772.2791029,0,1264.828716,52631.286,0,0,4118.06247,8039.295533,0,0
underground,2031,18411.38908,187665.1035,1098.750669,0,0,1281.41781,0,0,0,20.46967907,53219.30665,5975.396165,1887.155532,0,0,11713.83125,1088.290868,0,1254.017469,56664.5799,0,0,3903.982827,8200.850973,0,0
underground,2032,18153.34945,190419.8143,1263.118644,0,64.71490236,1720.787059,0,0,0,199.1325432,53348.07971,6139.578606,2109.861682,0,0,12094.60417,1425.550888,0,1234.114922,61111.01379,0,0,3656.17843,8381.5636,0,0
underground,2033,17840.9664,193878.0686,1451.587209,0,348.5092816,2202.68401,0,0,0,398.7497254,54375.68315,6314.622842,2364.218866,0,0,12285.52601,1781.787546,0,1201.889094,66824.98832,0,0,3540.61187,8615.884022,0,0
underground,2034,17437.40272,197858.2203,1675.644884,0,640.2596592,2730.148894,0,0,0,624.3739947,56050.01781,6621.259373,2657.050657,0,0,12414.10902,2157.14586,0,1155.73334,73879.71879,0,0,3546.2327,8931.732979,0,0
underground,2035,17364.51526,202426.5898,1949.574759,0,939.9135111,3307.433627,0,0,0,883.4063218,59351.93952,7040.138721,2987.839745,0,0,12436.51658,2555.091324,0,1098.382831,82458.87206,0,0,3714.913494,9387.87203,0,0
underground,2036,17348.49413,207220.4076,2270.062768,113.1447569,1233.338725,3927.980537,0,0,0,1163.827879,64307.80872,7144.228053,3331.467183,0,16.51338331,12363.74217,2942.60454,0,1041.577799,91696.64784,0,0,3668.994586,10015.72601,0,0
underground,2037,17525.75949,213276.512,2655.64006,270.9187558,1529.334812,4626.656694,0,0,0,1487.371953,66660.16492,7269.359314,3701.983647,91.43204987,231.0467532,12420.20577,3351.227628,0,1075.357296,102106.2506,0,0,3727.043932,10797.29879,0,0
underground,2038,17893.62733,220916.9967,3104.487751,458.5691657,1825.631166,5389.67315,0,0,0,1857.153111,69596.59561,7345.60019,4081.868411,310.4135782,446.4400363,12477.55717,3752.167938,0,1074.948601,112689.7193,0,0,3770.477278,11743.09932,0,0
underground,2039,18734.67404,230290.4391,3615.254837,676.397207,2125.003939,6236.636875,0,0,0,2272.153522,73001.0952,7417.126433,4451.492123,531.0160475,661.9710607,12331.18217,4134.79598,0,1105.131454,123223.5639,0,0,3895.681067,12847.71554,0,0
underground,2040,19346.63119,242096.2374,4196.214784,923.797944,2430.935747,7196.93448,0,0,0,2730.20582,77575.4212,7589.167712,4824.229914,749.4734807,870.6179911,12074.66115,4478.439503,0,1179.924422,133840.5928,0,0,4118.533905,14121.95015,0,0
underground,2041,19735.46929,256786.8206,4855.074774,1200.305483,2715.923749,8239.138548,0,0,0,3201.942601,83735.52281,7772.436577,5193.408202,939.0481561,1038.517717,11824.53028,4753.121903,0,1285.297584,143431.1003,0,0,4376.532407,15542.65115,0,0
underground,2042,20667.15039,274530.936,5599.591675,1506.647666,3014.285236,9440.289834,0,0,0,3709.026811,91479.69265,8117.179702,5580.580265,1129.077429,1207.29377,11400.28554,5071.021181,0,1427.811009,152974.1148,0,271.2023143,4654.338565,17136.74858,0,0
underground,2043,21913.20264,295174.1726,6424.543698,1839.376064,3322.079697,10802.61716,0,0,0,4241.102555,100678.1805,8580.730176,5964.024222,1315.932355,1372.001261,10862.65591,5416.759631,0,1599.767044,162475.1607,0,977.9372118,4936.718988,18839.81448,0,0
underground,2044,23266.77672,318461.2712,7330.118334,2196.727944,3632.12862,12314.64262,0,0,0,4788.831711,111288.2474,9157.10048,6341.686734,1498.387016,1539.717001,10226.78688,5782.233595,0,1799.658179,171966.0351,0,1740.488405,5215.275183,20608.05435,0,0
underground,2045,24810.46006,344448.0732,8328.436731,2581.88087,3960.753054,14009.06756,0,0,0,5369.369479,123558.6268,9838.648427,6720.879743,1681.819389,1715.272726,9389.417893,6202.604022,0,2037.385633,181559.5262,0,2552.807636,5523.495299,22418.49664,0,0
underground,2046,26504.67841,372293.0259,9422.915417,2995.820834,4286.636299,15869.51871,375.3175591,0,0,5954.940181,137028.8459,10573.92632,7089.963915,1842.636654,1849.556832,8507.096541,6627.314949,0,2309.080069,189789.5,184.8500995,3338.777953,5833.3297,24186.58597,0,0
underground,2047,28430.67918,402496.0908,10605.69959,3444.443692,4620.025291,17907.15927,1499.062963,0,0,6584.207721,151065.5416,11320.10447,7476.170734,2002.722786,1974.637511,7839.342258,7001.165216,0,2621.704597,197845.1191,788.6279273,4160.127382,6150.25303,25900.02384,0,0
underground,2048,30713.78605,435069.8743,11884.27231,3933.924523,4963.979513,20131.26474,2747.371084,0,0,7272.614241,165209.363,12115.04872,7895.365969,2170.233496,2091.87677,6995.466959,7359.88686,0,2982.72939,206042.7705,1443.626536,5019.959784,6470.737618,27555.25912,0,0
underground,2049,33347.01382,468474.4104,13242.72643,4466.857502,5315.396781,22529.00115,4099.258463,0,0,8023.270921,178938.4123,12932.96982,8354.536527,2350.056949,2195.16713,6090.917142,7718.972147,0,3389.52748,214531.7853,2145.454536,5919.313528,6811.661467,29119.4595,0,0
underground,2050,36213.71227,500394.2447,14656.10391,5038.981473,5657.92605,25041.01558,5519.679457,0,0,8796.629536,191772.9736,13700.40048,8843.706119,2532.866404,2267.779959,5127.014207,8055.966919,0,3826.252445,222897.2482,2884.527923,6850.25385,7160.411266,30560.88896,0,0
